TicketTime,PriorVisits,GiftCardLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,BoughtProduce,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,BizHours,WillReturn
10.7,0,0,35.59,0.0,9,2,False,True,5.125,7,True,1.05369992134,0.0,108,False,False
10.7333333333,4,0,23.0,0.0,3,3,False,False,5.125,7,True,0.68095246392,0.0,108,False,True
10.75,0,0,11.16,0.0,1,1,False,False,5.125,7,True,0.330409978146,0.0,108,False,True
10.8,0,0,61.69,0.0,3,3,False,True,5.125,7,True,1.82643293475,0.0,108,False,False
10.85,1,0,35.66,0.0,7,4,False,True,5.125,7,True,1.05577238536,0.0,108,False,False
10.9,0,0,30.34,0.0,5,4,False,True,5.125,7,True,0.898265119797,0.0,108,False,False
10.9333333333,4,0,62.69,0.0,11,5,False,True,5.125,7,True,1.85603956361,0.0,108,False,False
10.9666666667,6,0,70.2,0.0,4,3,False,False,5.125,7,True,2.0783853464,0.0,108,False,True
11.0,1,0,6.8,0.0,1,1,False,False,5.125,7,True,0.201325076289,0.0,219,False,False
11.1333333333,3,0,80.12,0.0,12,5,False,True,5.125,7,True,2.37208310475,0.0,219,False,False
11.2333333333,0,0,77.99,0.0,17,7,False,True,5.125,7,True,2.30902098527,0.0,219,False,True
11.25,9,0,14.25,0.0,1,1,False,True,5.125,7,True,0.421894461342,0.0,219,False,True
11.3666666667,0,0,65.33,0.0,7,5,False,True,5.125,7,True,1.93420106382,0.0,219,False,False
11.6666666667,2,0,13.05,0.0,3,3,False,True,5.125,7,True,0.386366506702,0.0,219,False,False
11.7,0,0,45.88,0.0,7,4,False,False,5.125,7,True,1.35835213238,0.0,219,False,True
11.7333333333,0,0,95.51,0.0,14,5,False,False,5.125,7,True,2.827729123,0.0,219,False,False
11.7666666667,0,0,35.0,0.0,2,2,False,False,5.125,7,True,1.03623201031,0.0,219,False,True
11.8166666667,1,0,97.04,0.0,12,8,False,True,5.125,7,True,2.87302726516,0.0,219,False,True
11.8333333333,0,0,19.8,0.0,1,1,False,False,5.125,7,True,0.586211251548,0.0,219,False,False
11.8666666667,0,0,27.83,0.0,6,5,False,True,5.125,7,True,0.823952481343,0.0,219,False,False
12.7333333333,35,0,13.42,0.0,2,2,False,True,5.125,7,True,0.397320959383,0.0,321,False,True
13.0833333333,6,0,72.3,0.0,10,6,False,True,5.125,7,True,2.14055926702,0.0,427,False,True
13.1666666667,0,0,169.45,0.0,17,7,False,True,5.125,7,True,5.01684326136,0.0,427,False,False
13.25,8,0,135.11,0.0,10,7,False,False,5.125,7,True,4.0001516261,0.0,427,False,True
13.2833333333,0,0,51.56,0.0,4,4,False,False,5.125,7,True,1.52651778434,0.0,427,False,False
13.4,1,0,24.8,0.0,6,3,False,True,5.125,7,True,0.734244395879,0.0,427,False,True
13.55,0,0,209.56,0.0,8,2,False,False,5.125,7,True,6.20436514518,0.0,427,False,False
15.1666666667,0,0,29.33,0.0,5,2,False,False,5.125,7,True,0.868362424642,0.0,483,False,False
15.2666666667,1,0,267.41,0.0,27,11,False,True,5.125,7,True,7.91710862508,0.0,483,False,False
15.4,0,0,105.2,0.0,10,3,False,False,5.125,7,True,3.11461735671,0.0,483,False,False
15.4166666667,0,0,25.25,0.0,2,2,False,False,5.125,7,True,0.747567378869,0.0,483,False,False
15.4666666667,0,0,72.51,0.0,10,7,False,True,5.125,7,True,2.14677665908,0.0,483,False,False
15.4833333333,0,0,17.2,0.0,3,2,False,False,5.125,7,True,0.509234016497,0.0,483,False,False
15.5166666667,0,0,46.1,0.0,6,5,False,False,5.125,7,True,1.36486559073,0.0,483,False,False
15.5166666667,2,0,15.6,0.0,2,1,False,False,5.125,7,True,0.461863410311,0.0,483,False,False
15.55,1,0,39.24,0.0,3,3,False,True,5.125,7,True,1.16176411671,0.0,483,False,False
15.5666666667,0,0,77.53,0.0,3,2,False,False,5.125,7,True,2.29540193599,0.0,483,False,False
15.5833333333,2,0,6.2,0.0,1,1,False,True,5.125,7,True,0.18356109897,0.0,483,False,True
15.6833333333,0,0,5.9,0.0,2,2,False,False,5.125,7,True,0.17467911031,0.0,483,False,False
15.75,17,0,85.88,0.0,16,8,False,True,5.125,7,True,2.54261728702,0.0,483,False,True
15.85,0,0,36.0,0.0,4,3,False,False,5.125,7,True,1.06583863918,0.0,483,False,False
15.8833333333,0,0,35.64,0.0,3,3,False,False,5.125,7,True,1.05518025279,0.0,483,False,False
15.9,0,0,29.49,0.0,10,2,False,False,5.125,7,True,0.873099485261,0.0,483,False,False
16.3833333333,0,0,67.84,0.0,6,4,False,True,5.125,7,True,2.00851370228,0.0,518,False,False
16.4,13,0,11.09,0.0,4,2,False,True,5.125,7,True,0.328337514125,0.0,518,False,True
16.4166666667,3,0,12.15,0.0,2,2,False,True,5.125,7,True,0.359720540723,0.0,518,False,True
16.5166666667,0,0,202.28,0.0,22,7,False,True,5.125,7,True,5.98882888703,0.0,518,False,False
16.6166666667,8,0,72.75,0.0,14,10,False,True,5.125,7,True,2.15388225001,0.0,518,False,True
16.6333333333,0,0,17.86,0.0,2,2,False,False,5.125,7,True,0.528774391548,0.0,518,False,False
16.65,1,0,36.86,0.0,3,2,False,False,5.125,7,True,1.09130034,0.0,518,False,True
16.6666666667,1,0,38.94,0.0,4,4,False,False,5.125,7,True,1.15288212805,0.0,518,False,False
16.7,0,0,17.9,0.0,4,4,False,False,5.125,7,True,0.529958656703,0.0,518,False,False
17.2333333333,1,0,64.0,0.0,7,2,False,True,5.125,7,True,0.417453467012,4.33305538519,402,False,True
17.2333333333,1,0,18.34,0.0,2,2,False,False,5.125,7,True,0.408571478352,0.394229888753,402,False,False
17.3,0,0,33.86,0.0,5,5,False,True,5.125,7,True,1.00248045341,0.0,402,False,False
17.35,0,0,38.08,0.0,4,2,False,True,5.125,7,True,1.12742042722,0.0,402,False,False
17.3666666667,7,0,29.84,0.0,4,3,False,False,5.125,7,True,0.883461805364,0.0,402,False,True
17.55,15,0,99.6,0.0,15,8,False,True,5.125,7,True,2.94882023506,0.0,402,False,True
17.6666666667,1,0,4.5,0.0,1,1,False,True,5.125,7,True,0.133229829897,0.0,402,False,False
18.0,1,0,31.91,0.0,6,5,False,True,5.125,7,True,0.783983532374,0.471512840513,344,False,False
18.05,1,0,7.84,0.0,3,1,False,False,5.125,7,True,0.23211597031,0.0,344,False,False
18.2166666667,6,0,79.13,0.0,13,7,False,True,5.125,7,True,2.34277254217,0.0,344,False,True
18.5666666667,0,0,66.75,0.0,12,5,False,True,5.125,7,True,1.97624247681,0.0,344,False,False
18.5833333333,16,0,17.62,0.0,5,1,False,True,5.125,7,True,0.52166880062,0.0,344,False,True
18.6,0,0,43.47,0.0,3,3,False,False,5.125,7,True,1.28700015681,0.0,344,False,False
18.65,5,0,13.46,0.0,2,2,False,False,5.125,7,True,0.398505224537,0.0,344,False,True
18.6666666667,0,0,8.8,0.0,2,1,False,False,5.125,7,True,0.260538334022,0.0,344,False,True
18.8333333333,0,0,12.6,0.0,2,2,False,False,5.125,7,True,0.373043523713,0.0,344,False,True
18.9,0,1,11.08,0.0,3,2,False,True,5.125,7,True,0.328041447836,0.0,344,False,False
18.9333333333,1,0,52.33,0.0,9,5,False,False,5.125,7,True,1.54931488856,0.0,344,False,False
18.9833333333,0,0,29.8,0.0,7,6,False,True,5.125,7,True,0.882277540209,0.0,344,False,True
19.0,1,0,14.8,0.0,1,1,False,False,5.125,7,True,0.438178107218,0.0,302,False,False
19.0166666667,0,0,46.24,0.0,4,4,False,True,5.125,7,True,1.36901051877,0.0,302,False,False
19.8166666667,0,0,10.14,0.0,3,1,False,False,5.125,7,True,0.300211216702,0.0,302,False,False
19.8166666667,10,0,24.51,0.0,5,4,False,True,5.125,7,True,0.725658473508,0.0,302,False,True
19.8666666667,1,0,18.13,0.0,4,3,False,True,5.125,7,True,0.536768181342,0.0,302,False,True
19.9166666667,0,0,42.35,0.0,7,5,False,True,5.125,7,True,1.25384073248,0.0,302,False,False
19.9333333333,0,0,61.86,0.0,2,2,False,False,5.125,7,True,1.47441011753,1.04722741374,302,False,False
19.95,2,0,49.51,0.0,5,3,False,False,5.125,7,True,1.46582419516,0.0,302,False,True
19.9833333333,0,0,73.47,0.0,9,4,False,False,5.125,7,True,2.17519902279,0.0,302,False,False
20.0,0,0,13.92,0.0,1,1,False,False,5.125,7,True,0.412124273816,0.0,259,False,False
20.05,0,0,92.88,0.0,8,4,False,False,5.125,7,True,2.74986368908,0.0,259,False,False
20.2333333333,0,0,79.29,0.0,19,6,False,True,5.125,7,True,2.195923663,0.444594059563,259,False,True
20.2833333333,3,0,134.0,0.0,13,4,False,False,5.125,7,True,3.96728826806,0.0,259,False,True
20.2833333333,4,0,15.75,0.0,3,1,False,True,5.125,7,True,0.466304404641,0.0,259,False,True
20.3666666667,3,0,206.85,0.0,21,6,False,True,5.125,7,True,6.12413118095,0.0,259,False,True
20.5,14,0,38.77,0.0,5,3,False,False,5.125,7,True,0.609600488353,1.57865625056,259,False,True
20.5166666667,0,0,19.74,0.0,4,2,False,False,5.125,7,True,0.0876356214436,1.45708756239,259,False,False
20.6,0,0,33.79,0.0,2,2,False,False,5.125,7,True,1.00040798938,0.0,259,False,False
20.6166666667,11,0,14.5,0.0,1,1,False,False,5.125,7,True,0.429296118558,0.0,259,False,True
20.6666666667,0,0,13.79,0.0,2,2,False,False,5.125,7,True,0.408275412063,0.0,259,False,True
20.6833333333,0,0,4.4,0.0,1,1,False,False,5.125,7,True,0.130269167011,0.0,259,False,False
21.4166666667,6,0,118.1,0.0,15,9,False,True,5.125,7,True,3.49654286908,0.0,182,False,True
21.4833333333,1,0,6.65,0.0,1,1,False,True,5.125,7,True,0.196884081959,0.0,182,False,True
22.15,0,0,49.25,0.0,4,3,False,False,5.125,7,True,1.45812647165,0.0,142,False,False
22.2333333333,1,0,40.47,0.0,4,4,False,False,5.125,7,True,1.19818027021,0.0,142,False,True
22.7666666667,1,0,11.6,0.0,4,1,False,False,5.125,7,True,0.343436894847,0.0,142,False,False
10.3166666667,0,0,17.3,0.0,2,2,False,False,5.125,7,True,0.512194679383,0.0,108,False,False
10.4166666667,22,0,81.8,0.0,17,8,False,True,5.125,7,True,2.42182224125,0.0,108,False,True
10.55,4,0,30.16,0.0,6,3,False,True,5.125,7,True,0.892935926601,0.0,108,False,True
10.7166666667,0,0,5.25,0.0,2,2,False,True,5.125,7,True,0.155434801547,0.0,108,False,False
10.8333333333,0,0,399.15,0.0,20,5,False,True,5.125,7,True,11.8174859119,0.0,108,False,True
17.9666666667,0,0,6.8,0.0,1,1,False,False,4.90322580645,1,True,0.191653722844,0.0,361,False,True
17.9833333333,1,0,13.18,0.0,2,2,False,False,4.90322580645,1,True,0.371470009865,0.0,361,False,True
18.0166666667,9,0,20.54,0.0,3,2,False,True,4.90322580645,1,True,0.0775070202678,1.43973498324,406,False,True
18.05,0,0,53.93,0.0,11,5,False,True,4.90322580645,1,True,1.51998312838,0.0,406,False,False
18.1,0,0,48.32,0.0,4,3,False,True,4.90322580645,1,True,1.36186880703,0.0,406,False,False
18.1333333333,1,0,15.96,0.0,3,2,False,True,4.90322580645,1,True,0.449822561263,0.0,406,False,False
18.15,5,0,28.56,0.0,6,3,False,True,4.90322580645,1,True,0.463351059346,0.98086498015,406,False,True
18.2,1,0,19.8,0.0,5,1,False,False,4.90322580645,1,True,0.558050545928,0.0,406,False,True
18.2166666667,0,0,40.1,0.0,4,2,False,False,4.90322580645,1,True,1.13019327736,0.0,406,False,False
18.2833333333,3,0,145.09,0.0,22,6,False,True,4.90322580645,1,True,4.08927038933,0.0,406,False,False
18.3333333333,3,0,90.83,0.0,16,5,False,True,4.90322580645,1,True,2.55998641852,0.0,406,False,True
18.3833333333,5,0,24.79,0.0,5,4,False,True,4.90322580645,1,True,0.69869055725,0.0,406,False,True
18.4166666667,0,0,14.8,0.0,1,1,False,False,4.90322580645,1,True,0.417128690896,0.0,406,False,False
18.4333333333,7,0,34.41,0.0,5,4,False,False,4.90322580645,1,True,0.969824206332,0.0,406,False,True
18.4833333333,12,0,55.68,0.0,11,6,False,True,4.90322580645,1,True,1.21136426586,1.02780406336,406,False,True
18.5,6,0,9.89,0.0,3,3,False,True,4.90322580645,1,True,0.278743429254,0.0,406,False,True
18.5833333333,3,0,21.34,0.0,5,4,False,True,4.90322580645,1,True,0.601454477278,0.0,406,False,True
18.6,0,0,60.65,0.0,6,4,False,False,4.90322580645,1,True,1.08763487714,1.785303751,406,False,False
18.6666666667,14,0,21.18,0.0,2,2,False,False,4.90322580645,1,True,0.17446125653,1.21313251258,406,False,True
18.7166666667,1,0,41.74,0.0,5,4,False,True,4.90322580645,1,True,1.17641564581,0.0,406,False,False
18.7833333333,21,0,0.51,0.0,1,1,False,True,4.90322580645,1,True,0.0143740292133,0.0,406,False,True
18.8,5,0,20.45,0.0,2,2,False,False,4.90322580645,1,True,0.576370387082,0.0,406,False,True
18.8833333333,2,0,12.6,0.0,1,1,False,False,4.90322580645,1,True,0.355123074681,0.0,406,False,True
18.9,11,0,39.73,0.0,5,3,False,False,4.90322580645,1,True,0.461378153376,1.89051204095,406,False,True
18.95,5,0,11.66,0.0,1,1,False,False,4.90322580645,1,True,0.328629765935,0.0,406,False,True
19.0,0,0,115.17,0.0,17,7,False,True,4.90322580645,1,True,3.24599400881,0.0,324,False,False
19.0333333333,36,0,14.97,3.74,4,3,False,True,4.90322580645,1,True,0.421920033967,0.0,324,False,True
19.05,24,0,35.35,0.0,9,6,False,True,4.90322580645,1,True,0.996317515078,0.0,324,False,False
19.0833333333,0,0,11.23,0.0,3,2,False,True,4.90322580645,1,True,0.316510486403,0.0,324,False,False
19.1166666667,19,0,67.86,0.0,10,4,False,True,4.90322580645,1,True,1.9125914165,0.0,324,False,True
19.1333333333,1,0,24.82,0.0,6,3,False,True,4.90322580645,1,True,0.69953608838,0.0,324,False,False
19.1666666667,0,0,33.02,0.0,8,6,False,True,4.90322580645,1,True,0.930647930633,0.0,324,False,False
19.1833333333,0,0,19.78,0.0,3,2,False,False,4.90322580645,1,True,0.0789162388181,1.37418212566,324,False,False
19.2166666667,0,0,44.14,0.0,7,3,False,True,4.90322580645,1,True,1.24405813623,0.0,324,False,False
19.25,8,0,26.26,0.0,4,3,False,True,4.90322580645,1,True,0.355123074681,1.10549633901,324,False,True
19.2666666667,4,0,8.8,0.0,1,1,False,False,4.90322580645,1,True,0.248022464857,0.0,324,False,False
19.2833333333,2,0,18.44,0.0,3,3,False,False,4.90322580645,1,True,0.519719801359,0.0,324,False,True
19.3,0,0,36.44,0.0,7,4,False,True,4.90322580645,1,True,1.02703847948,0.0,324,False,False
19.35,2,0,44.3,0.0,6,3,False,True,4.90322580645,1,True,1.24856763559,0.0,324,False,False
19.4,0,0,32.8,0.0,2,2,False,False,4.90322580645,1,True,0.924447369012,0.0,324,False,False
19.4333333333,2,0,50.08,0.0,10,6,False,True,4.90322580645,1,True,1.4114733,0.0,324,False,False
19.45,0,0,13.49,0.0,2,1,False,False,4.90322580645,1,True,0.380207164877,0.0,324,False,True
19.5,26,0,18.3,0.0,5,3,False,True,4.90322580645,1,True,0.515773989418,0.0,324,False,True
19.5666666667,0,0,81.86,0.0,14,7,False,True,4.90322580645,1,True,2.03209314957,0.789871469163,324,False,True
19.6,0,0,12.57,0.0,2,2,False,True,4.90322580645,1,True,0.354277543551,0.0,324,False,False
19.6166666667,0,0,14.96,0.0,2,2,False,False,4.90322580645,1,True,0.281843710065,0.401410090886,324,False,True
19.7166666667,4,0,53.34,0.0,15,5,False,True,4.90322580645,1,True,1.50335434948,0.0,324,False,False
20.6333333333,18,0,20.7,0.0,4,2,False,False,4.90322580645,1,True,0.163469351837,1.20584886173,278,False,True
20.8,11,0,87.14,0.0,8,4,False,True,4.90322580645,1,True,2.4559860895,0.0,278,False,True
20.8666666667,28,0,125.78,0.0,13,6,False,True,4.90322580645,1,True,3.54503018519,0.0,278,False,True
20.9166666667,27,0,17.9,0.0,3,2,False,True,4.90322580645,1,True,0.504500241016,0.0,278,False,True
20.9333333333,0,0,19.74,0.0,3,2,False,False,4.90322580645,1,True,0.556359483667,0.0,278,False,False
20.95,98,0,33.11,0.0,5,3,False,True,4.90322580645,1,True,0.933184524024,0.0,278,False,True
21.0333333333,0,0,18.4,0.0,3,2,False,False,4.90322580645,1,True,0.518592426519,0.0,170,False,False
21.1166666667,0,0,254.04,0.0,6,5,False,True,4.90322580645,1,True,7.15995761048,0.0,170,False,False
21.15,0,0,29.6,0.0,1,1,False,False,4.90322580645,1,True,0.834257381791,0.0,170,False,False
21.2166666667,1,0,37.36,0.0,5,2,False,False,4.90322580645,1,True,1.0529681008,0.0,170,False,False
21.3166666667,7,0,13.19,0.0,4,3,False,True,4.90322580645,1,True,0.371751853575,0.0,170,False,True
21.3833333333,4,0,55.54,0.0,7,5,False,True,4.90322580645,1,True,1.5653599657,0.0,170,False,False
21.4666666667,1,0,16.9,0.0,3,2,False,False,4.90322580645,1,True,0.476315870009,0.0,170,False,False
21.55,0,0,39.6,0.0,4,3,False,False,4.90322580645,1,True,1.11610109186,0.0,170,False,False
21.8166666667,4,0,15.04,0.0,1,1,False,False,4.90322580645,1,True,0.423892939937,0.0,170,False,True
21.9166666667,41,0,71.98,0.0,13,7,False,True,4.90322580645,1,True,2.02871102504,0.0,170,False,True
21.9833333333,9,0,22.28,0.0,3,3,False,False,4.90322580645,1,True,0.627947786024,0.0,170,False,True
22.0666666667,0,0,30.73,0.0,3,3,False,False,4.90322580645,1,True,0.866105721028,0.0,85,False,True
22.35,68,0,21.4,0.0,3,3,False,True,4.90322580645,1,True,0.603145539538,0.0,85,False,True
22.5666666667,0,0,66.79,0.0,10,6,False,True,4.90322580645,1,True,1.88243413952,0.0,85,False,False
22.6166666667,2,0,18.05,0.0,3,2,False,True,4.90322580645,1,True,0.508727896667,0.0,85,False,False
12.7166666667,37,0,53.88,0.0,11,7,False,True,4.90322580645,1,True,1.51857390983,0.0,379,True,True
14.0333333333,0,0,101.0,0.0,4,2,False,False,4.90322580645,1,True,2.84662147165,0.0,423,True,False
14.3666666667,21,0,18.14,0.0,3,2,False,True,4.90322580645,1,True,0.511264490057,0.0,423,True,True
14.3833333333,1,0,4.8,0.0,1,1,False,False,4.90322580645,1,True,0.135284980831,0.0,423,True,False
14.45,67,0,75.4,0.0,11,4,False,True,4.90322580645,1,True,2.12510157389,0.0,423,True,True
14.7833333333,2,0,30.31,0.0,2,2,False,False,4.90322580645,1,True,0.854268285206,0.0,423,True,False
14.8,8,0,20.83,0.0,2,2,False,False,4.90322580645,1,True,0.587080448065,0.0,423,True,False
14.8166666667,2,0,47.32,0.0,4,3,False,False,4.90322580645,1,True,1.33368443603,0.0,423,True,False
14.85,1,0,2.18,0.0,1,1,False,False,4.90322580645,1,True,0.0614419287941,0.0,423,True,False
15.0,0,0,95.37,0.0,9,6,False,False,4.90322580645,1,True,2.68794346289,0.0,363,True,False
15.1,2,0,30.99,0.0,3,2,False,False,4.90322580645,1,True,0.87343365749,0.0,363,True,True
15.1333333333,0,0,110.2,0.0,3,2,False,False,4.90322580645,1,True,3.10591768491,0.0,363,True,False
15.15,0,0,29.99,0.0,1,1,False,False,4.90322580645,1,True,0.845249286484,0.0,363,True,False
15.3333333333,0,0,27.55,0.0,2,2,False,False,4.90322580645,1,True,0.776479421228,0.0,363,True,False
17.3833333333,25,0,10.1,0.0,3,3,False,True,4.90322580645,1,True,0.284662147165,0.0,361,False,True
17.7,45,0,55.07,0.0,6,3,False,False,4.90322580645,1,True,1.55211331133,0.0,361,False,True
17.7333333333,0,0,19.98,0.0,5,5,False,True,4.90322580645,1,True,0.563123732709,0.0,361,False,False
17.75,0,0,7.19,0.0,2,1,False,False,4.90322580645,1,True,0.202645627536,0.0,361,False,False
17.7666666667,0,0,54.54,0.0,8,4,False,True,4.90322580645,1,True,1.53717559469,0.0,361,False,False
17.7833333333,4,0,12.53,0.0,1,1,False,False,4.90322580645,1,True,0.0,1.01404605621,361,False,True
17.8166666667,4,0,20.55,0.0,5,3,False,True,4.90322580645,1,True,0.579188824183,0.0,361,False,True
17.8666666667,3,0,41.16,0.0,15,9,False,True,4.90322580645,1,True,1.16006871063,0.0,361,False,True
17.8833333333,2,0,14.46,0.0,3,3,False,True,4.90322580645,1,True,0.407546004753,0.0,361,False,True
18.2,9,0,95.9,0.0,13,9,False,True,4.90322580645,1,True,2.70288117952,0.0,406,False,False
18.2166666667,3,0,25.4,0.0,2,1,False,False,4.90322580645,1,True,0.0,2.05560812672,406,False,True
18.25,19,0,14.2,0.0,9,2,False,True,4.90322580645,1,True,0.400218068292,0.0,406,False,True
18.4833333333,2,0,38.82,0.0,6,4,False,True,4.90322580645,1,True,1.09411728247,0.0,406,False,True
18.5,12,0,36.55,0.0,5,2,False,True,4.90322580645,1,True,1.03013876029,0.0,406,False,True
18.7166666667,24,0,21.22,0.0,7,3,False,True,4.90322580645,1,True,0.598072352757,0.0,406,False,True
18.8,3,0,18.73,0.0,3,2,False,False,4.90322580645,1,True,0.169106226039,1.03023194697,406,False,True
19.1,0,0,13.8,0.0,1,1,False,False,4.90322580645,1,True,0.388944319889,0.0,324,False,False
19.1833333333,4,0,11.43,0.0,4,3,False,True,4.90322580645,1,True,0.322147360604,0.0,324,False,False
19.2,1,0,36.44,0.0,8,5,False,True,4.90322580645,1,True,1.02703847948,0.0,324,False,False
19.2333333333,15,0,40.81,0.0,8,4,False,True,4.90322580645,1,True,1.15020418077,0.0,324,False,False
19.2333333333,1,0,9.23,0.0,2,2,False,False,4.90322580645,1,True,0.147404260364,0.323717815231,324,False,False
19.25,34,0,32.5,0.0,3,2,False,True,4.90322580645,1,True,0.91599205771,0.0,324,False,True
19.2666666667,0,0,27.65,0.0,5,4,False,True,4.90322580645,1,True,0.779297858329,0.0,324,False,False
19.2833333333,0,0,43.25,0.0,5,5,False,False,4.90322580645,1,True,1.21897404603,0.0,324,False,True
19.4833333333,11,0,62.25,0.0,8,4,False,True,4.90322580645,1,True,1.46417807379,0.833573374219,324,False,True
19.55,1,0,20.9,0.0,3,3,False,False,4.90322580645,1,True,0.589053354035,0.0,324,False,False
19.5666666667,0,0,4.8,0.0,1,1,False,False,4.90322580645,1,True,0.135284980831,0.0,324,False,False
19.9666666667,36,0,43.27,0.0,11,5,False,True,4.90322580645,1,True,1.21953773345,0.0,324,False,True
20.0333333333,0,0,7.96,0.0,1,1,False,False,4.90322580645,1,True,0.224347593211,0.0,278,False,False
20.05,1,0,89.8,0.0,3,2,False,True,4.90322580645,1,True,2.53095651638,0.0,278,False,False
20.0666666667,6,0,21.01,0.0,3,3,False,False,4.90322580645,1,True,0.592153634846,0.0,278,False,True
20.0833333333,0,0,43.15,0.0,3,3,False,False,4.90322580645,1,True,1.21615560893,0.0,278,False,False
20.1,4,0,18.65,0.0,4,3,False,False,4.90322580645,1,True,0.194190316234,0.951730376779,278,False,False
20.1166666667,2,0,37.06,0.0,3,3,False,True,4.90322580645,1,True,1.0445127895,0.0,278,False,True
20.25,5,0,47.81,0.0,10,6,False,True,4.90322580645,1,True,1.34749477782,0.0,278,False,True
20.2833333333,18,0,35.15,0.0,6,4,False,True,4.90322580645,1,True,0.990680640877,0.0,278,False,True
20.4,17,0,59.32,0.0,8,8,False,True,4.90322580645,1,True,1.6718968881,0.0,278,False,True
20.4333333333,15,0,18.75,0.0,5,3,False,True,4.90322580645,1,True,0.528456956371,0.0,278,False,True
20.45,0,0,21.38,0.0,4,4,False,False,4.90322580645,1,True,0.439112500281,0.469390832085,278,False,True
10.05,7,0,23.6,0.0,1,1,False,False,4.90322580645,1,True,0.665151155752,0.0,88,True,True
10.1166666667,0,0,13.15,0.0,3,2,False,True,4.90322580645,1,True,0.370624478735,0.0,88,True,False
10.2166666667,12,0,25.19,0.0,4,3,False,True,4.90322580645,1,True,0.709964305653,0.0,88,True,True
10.4666666667,0,0,19.6,0.0,1,1,False,False,4.90322580645,1,True,0.552413671727,0.0,88,True,False
10.55,15,0,61.25,0.0,13,5,False,True,4.90322580645,1,True,1.72629272415,0.0,88,True,True
10.6666666667,0,0,15.8,0.0,1,1,False,False,4.90322580645,1,True,0.445313061902,0.0,88,True,False
10.7,0,0,51.75,0.0,6,4,False,True,4.90322580645,1,True,1.2406760117,0.625584677934,88,True,False
10.7333333333,0,0,14.8,0.0,1,1,False,False,4.90322580645,1,True,0.417128690896,0.0,88,True,False
10.8333333333,1,0,47.4,0.0,3,1,False,False,4.90322580645,1,True,1.33593918571,0.0,88,True,False
10.8666666667,2,0,120.48,0.0,10,4,False,False,4.90322580645,1,True,3.39565301886,0.0,88,True,True
10.9,0,0,5.18,0.0,2,1,False,True,4.90322580645,1,True,0.145995041813,0.0,88,True,False
10.9333333333,0,0,108.8,0.0,9,5,False,False,4.90322580645,1,True,3.0664595655,0.0,88,True,False
11.05,0,0,27.1,0.0,7,3,False,True,4.90322580645,1,True,0.763796454275,0.0,222,True,False
11.15,5,0,12.69,0.0,4,1,False,True,4.90322580645,1,True,0.357659668072,0.0,222,True,True
11.35,0,0,44.6,0.0,2,1,False,False,4.90322580645,1,True,1.25702294689,0.0,222,True,False
11.3666666667,0,0,12.8,0.0,1,1,False,False,4.90322580645,1,True,0.360759948883,0.0,222,True,False
11.3833333333,3,0,8.75,0.0,2,2,False,False,4.90322580645,1,True,0.246613246307,0.0,222,True,True
11.5333333333,0,0,25.2,0.0,4,3,False,False,4.90322580645,1,True,0.710246149363,0.0,222,True,False
11.6333333333,10,0,35.5,0.0,3,2,False,True,4.90322580645,1,True,1.00054517073,0.0,222,True,False
11.6833333333,0,0,142.78,0.0,10,3,False,False,4.90322580645,1,True,4.0241644923,0.0,222,True,False
11.7,47,0,140.58,0.0,1,1,False,False,4.90322580645,1,True,3.96215887609,0.0,222,True,True
11.7333333333,0,0,19.2,0.0,1,1,False,False,4.90322580645,1,True,0.541139923324,0.0,222,True,False
11.9,1,0,140.64,0.0,17,9,False,True,4.90322580645,1,True,3.96384993835,0.0,222,True,False
11.9333333333,0,0,14.4,0.0,2,1,False,False,4.90322580645,1,True,0.405854942493,0.0,222,True,False
11.9666666667,11,0,52.44,0.0,9,6,False,True,4.90322580645,1,True,1.09947231296,1.08688256464,222,True,True
11.9666666667,0,0,5.2,0.0,1,1,False,False,4.90322580645,1,True,0.146558729234,0.0,222,True,False
12.1166666667,0,0,73.29,0.0,5,3,False,False,4.90322580645,1,True,2.06563255106,0.0,379,True,False
12.2,8,0,5.8,0.0,1,1,False,False,4.90322580645,1,True,0.163469351837,0.0,379,True,True
12.2333333333,0,0,2.87,0.0,3,1,False,True,4.90322580645,1,True,0.0808891447885,0.0,379,True,True
12.2666666667,5,0,33.38,0.0,7,6,False,True,4.90322580645,1,True,0.940794304196,0.0,379,True,True
12.2833333333,1,0,24.27,0.0,2,2,False,True,4.90322580645,1,True,0.684034684327,0.0,379,True,False
12.3,0,0,26.6,0.0,2,2,False,False,4.90322580645,1,True,0.749704268772,0.0,379,True,False
12.4,3,0,166.22,0.0,35,9,False,True,4.90322580645,1,True,4.68480614869,0.0,379,True,False
12.8,2,0,5.24,0.0,2,1,False,True,4.90322580645,1,True,0.147686104074,0.0,379,True,True
12.8333333333,28,0,37.03,0.0,3,2,False,True,4.90322580645,1,True,1.04366725837,0.0,379,True,True
12.85,37,0,10.42,0.0,2,2,False,True,4.90322580645,1,True,0.0493226492613,0.701658364513,379,True,True
12.9166666667,0,0,24.3,0.0,5,3,False,True,4.90322580645,1,True,0.684880215457,0.0,379,True,False
12.9833333333,1,0,90.3,0.0,5,3,False,False,4.90322580645,1,True,2.54504870188,0.0,379,True,True
